Mês,Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Sigla da Parcela de Usina,"LIM_MIN_SAZ_MRE p,m","LIM_MAX_SAZ_MRE p,m"
2024-07-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,7138.135,10707.203
2024-08-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,7003.396,10505.094
2024-09-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,6900.17,10350.254
2024-10-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,7376.187,11064.281
2024-11-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,7573.738,11360.608
2024-12-01 00:00:00,8962,VICTOR B ADAMI,PCH.PH.SC.029072-6.01,8962,VICTOR B ADAMI,8402.782,12604.174
2024-01-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1295.829,1943.743
2024-02-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1275.447,1913.171
2024-03-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1380.74,2071.11
2024-04-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1209.924,1814.886
2024-05-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1155.372,1733.058
2024-06-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1028.949,1543.423
2024-07-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1010.802,1516.202
2024-08-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,991.722,1487.582
2024-09-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,977.104,1465.656
2024-10-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1044.511,1566.767
2024-11-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1072.486,1608.728
2024-12-01 00:00:00,8967,PONTE QUEIMADA II,CGH.PH.MG.028570-6.01,8967,PONTE QUEIMADA II,1189.883,1784.825
2024-01-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),1082.084,1623.126
2024-02-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),1065.065,1597.597
2024-03-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),1152.989,1729.483
2024-04-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),1010.349,1515.523
2024-05-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),964.795,1447.193
2024-06-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),859.225,1288.837
2024-07-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),844.071,1266.107
2024-08-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),828.138,1242.208
2024-09-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),815.933,1223.899
2024-10-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),872.221,1308.331
2024-11-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),895.581,1343.371
2024-12-01 00:00:00,8969,SAO JOSE (AES TIETE),PCH.PH.SP.028823-3.01,8969,SAO JOSE (AES TIETE),993.614,1490.42
2024-01-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,13045.123,19567.685
2024-02-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,12839.943,19259.915
2024-03-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,13899.921,20849.881
2024-04-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,12180.32,18270.48
2024-05-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,11631.138,17446.708
2024-06-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,10358.435,15537.653
2024-07-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,10175.75,15263.626
2024-08-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,9983.673,14975.509
2024-09-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,9836.519,14754.779
2024-10-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,10515.105,15772.657
2024-11-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,10796.723,16195.085
2024-12-01 00:00:00,8970,PARACAMBI,PCH.PH.RJ.001959-3.01,8970,PARACAMBI,11978.566,17967.848
2024-01-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1396.022,2094.032
2024-02-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1374.065,2061.097
2024-03-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1487.498,2231.246
2024-04-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1303.475,1955.213
2024-05-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1244.705,1867.057
2024-06-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1108.506,1662.76
2024-07-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1088.956,1633.434
2024-08-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1068.402,1602.602
2024-09-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1052.654,1578.98
2024-10-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1125.272,1687.908
2024-11-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1155.41,1733.114
2024-12-01 00:00:00,8971,SAO SEBASTIAO,PCH.PH.SC.029712-7.01,8971,SAO SEBASTIAO,1281.884,1922.826
2024-01-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,26116.964,39175.446
2024-02-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,25706.185,38559.277
2024-03-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,27828.31,41742.464
2024-04-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,24385.587,36578.381
2024-05-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,23286.099,34929.149
2024-06-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,20738.086,31107.128
2024-07-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,20372.342,30558.512
2024-08-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,19987.794,29981.69
2024-09-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,19693.186,29539.778
2024-10-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,21051.746,31577.618
2024-11-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,21615.559,32423.339
2024-12-01 00:00:00,8972,PASSO SAO JOAO,UHE.PH.RS.029456-0.01,8972,PASSO SAO JOAO,23981.665,35972.497
2024-01-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4942.853,7414.279
2024-02-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4865.109,7297.663
2024-03-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,5266.739,7900.109
2024-04-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4615.175,6922.763
2024-05-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4407.088,6610.632
2024-06-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,3924.855,5887.283
2024-07-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,3855.635,5783.453
2024-08-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,3782.856,5674.284
2024-09-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,3727.099,5590.649
2024-10-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,3984.218,5976.326
2024-11-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4090.924,6136.386
2024-12-01 00:00:00,8973,PONTAL DO PRATA,PCH.PH.GO.029118-8.01,8973,PONTAL DO PRATA,4538.73,6808.094
2024-01-01 00:00:00,8977,BELMONTE,PCH.PH.SC.030091-8.01,8977,BELMONTE,1229.034,1843.55
2024-02-01 00:00:00,8977,BELMONTE,PCH.PH.SC.030091-8.01,8977,BELMONTE,1209.703,1814.555
2024-03-01 00:00:00,8977,BELMONTE,PCH.PH.SC.030091-8.01,8977,BELMONTE,1309.567,1964.351
